Sensor,Pressao,Wavelet,Status_IA,Target,Status_Sistema
ESP_04,6.196585,-0.8461,,0,NORMAL
ESP_01,6.062881,-0.7516,,0,NORMAL
ESP_04,6.189116,-0.8408,,0,NORMAL
ESP_01,6.053435,-0.7449,,0,NORMAL
ESP_04,6.182056,-0.8358,,0,NORMAL
ESP_01,6.048023,-0.7411,,0,NORMAL
ESP_04,6.22503,-0.8662,,0,NORMAL
ESP_01,6.040841,-0.736,,0,NORMAL
ESP_04,6.214593,-0.8588,,0,NORMAL
ESP_01,6.033854,-0.731,,0,NORMAL
ESP_04,6.181954,-0.8358,,0,NORMAL
ESP_01,6.070162,-0.7567,,0,NORMAL
ESP_04,6.198632,-0.8476,,0,NORMAL
ESP_01,6.060717,-0.75,,0,NORMAL
ESP_04,6.189219,-0.8409,,0,NORMAL
ESP_01,6.05314,-0.7447,,0,NORMAL
ESP_04,6.181135,-0.8352,,0,NORMAL
ESP_01,6.048418,-0.7413,,0,NORMAL
ESP_04,6.226769,-0.8675,,0,NORMAL
ESP_01,6.042317,-0.737,,0,NORMAL
ESP_04,6.217663,-0.861,,0,NORMAL
ESP_01,6.034445,-0.7315,,0,NORMAL
ESP_04,6.21091,-0.8562,,0,NORMAL
ESP_01,6.031395,-0.7293,,0,NORMAL
ESP_04,6.199553,-0.8482,,0,NORMAL
ESP_01,6.065144,-0.7532,,0,NORMAL
ESP_04,6.190343,-0.8417,,0,NORMAL
ESP_01,6.05806,-0.7482,,0,NORMAL
ESP_04,6.181954,-0.8358,,0,NORMAL
ESP_01,6.049401,-0.742,,0,NORMAL
ESP_04,6.22503,-0.8662,,0,NORMAL
ESP_01,6.044187,-0.7384,,0,NORMAL
ESP_04,6.219198,-0.8621,,0,NORMAL
ESP_01,6.035233,-0.732,,0,NORMAL
ESP_04,6.207943,-0.8541,,0,NORMAL
ESP_01,6.031002,-0.729,,0,NORMAL
ESP_04,6.200473,-0.8489,,0,NORMAL
ESP_01,6.06662,-0.7542,,0,NORMAL
ESP_04,6.191981,-0.8429,,0,NORMAL
ESP_01,6.059634,-0.7493,,0,NORMAL
ESP_04,6.180726,-0.8349,,0,NORMAL
ESP_01,6.050483,-0.7428,,0,NORMAL
ESP_04,6.228305,-0.8685,,0,NORMAL
ESP_01,6.04458,-0.7386,,0,NORMAL
ESP_04,6.218993,-0.862,,0,NORMAL
ESP_01,6.037102,-0.7333,,0,NORMAL
ESP_04,6.209477,-0.8552,,0,NORMAL
ESP_01,6.030805,-0.7289,,0,NORMAL
ESP_04,6.201702,-0.8497,,0,NORMAL
ESP_01,6.068785,-0.7557,,0,NORMAL
ESP_04,6.192799,-0.8434,,0,NORMAL
ESP_01,6.061011,-0.7502,,0,NORMAL
ESP_04,6.180726,-0.8349,,0,NORMAL
ESP_01,6.053041,-0.7446,,0,NORMAL
ESP_04,6.228816,-0.8689,,0,NORMAL
ESP_01,6.046252,-0.7398,,0,NORMAL
ESP_04,6.221244,-0.8635,,0,NORMAL
ESP_01,6.038873,-0.7346,,0,NORMAL
ESP_04,6.213877,-0.8583,,0,NORMAL
ESP_01,6.030706,-0.7288,,0,NORMAL
ESP_04,6.203543,-0.851,,0,NORMAL
ESP_01,6.068293,-0.7554,,0,NORMAL
ESP_04,6.193721,-0.8441,,0,NORMAL
ESP_01,6.059732,-0.7493,,0,NORMAL
ESP_04,6.185432,-0.8382,,0,NORMAL
ESP_01,6.053239,-0.7448,,0,NORMAL
ESP_04,6.231783,-0.871,,0,NORMAL
ESP_01,6.044088,-0.7383,,0,NORMAL
ESP_04,6.223086,-0.8649,,0,NORMAL
ESP_01,6.039857,-0.7353,,0,NORMAL
ESP_04,6.211421,-0.8566,,0,NORMAL
ESP_01,6.029427,-0.7279,,0,NORMAL
ESP_04,6.20385,-0.8513,,0,NORMAL
ESP_01,6.067998,-0.7552,,0,NORMAL
ESP_04,6.196074,-0.8458,,0,NORMAL
ESP_01,6.06111,-0.7503,,0,NORMAL
ESP_04,6.186353,-0.8389,,0,NORMAL
ESP_01,6.055305,-0.7462,,0,NORMAL
ESP_04,6.181033,-0.8351,,0,NORMAL
ESP_01,6.04763,-0.7408,,0,NORMAL
ESP_04,6.222575,-0.8645,,0,NORMAL
ESP_01,6.039857,-0.7353,,0,NORMAL
ESP_04,6.212547,-0.8574,,0,NORMAL
ESP_01,6.031199,-0.7292,,0,NORMAL
ESP_04,6.205794,-0.8526,,0,NORMAL
ESP_01,6.072524,-0.7584,,0,NORMAL
ESP_04,6.180829,-0.835,,0,NORMAL
ESP_01,6.062684,-0.7514,,0,NORMAL
ESP_04,6.188809,-0.8406,,0,NORMAL
ESP_01,6.055501,-0.7464,,0,NORMAL
ESP_04,6.180829,-0.835,,0,NORMAL
ESP_01,6.048122,-0.7411,,0,NORMAL
ESP_04,6.2237,-0.8653,,0,NORMAL
ESP_01,6.041333,-0.7363,,0,NORMAL
ESP_04,6.214287,-0.8586,,0,NORMAL
ESP_01,6.033756,-0.731,,0,NORMAL
ESP_04,6.207329,-0.8537,,0,NORMAL
ESP_01,6.06908,-0.756,,0,NORMAL
ESP_04,6.198529,-0.8475,,0,NORMAL
ESP_01,6.06357,-0.7521,,0,NORMAL
ESP_04,6.189322,-0.841,,0,NORMAL
ESP_01,6.057273,-0.7476,,0,NORMAL
ESP_04,6.182261,-0.836,,0,NORMAL
ESP_01,6.049795,-0.7423,,0,NORMAL
ESP_04,6.225848,-0.8668,,0,NORMAL
ESP_01,6.042317,-0.737,,0,NORMAL
ESP_04,6.218482,-0.8616,,0,NORMAL
ESP_01,6.035036,-0.7319,,0,NORMAL
ESP_04,6.208045,-0.8542,,0,NORMAL
ESP_01,6.073016,-0.7587,,0,NORMAL
ESP_04,6.199245,-0.848,,0,NORMAL
ESP_01,6.064948,-0.753,,0,NORMAL
ESP_04,6.188605,-0.8405,,0,NORMAL
ESP_01,6.057273,-0.7476,,0,NORMAL
ESP_04,6.180521,-0.8348,,0,NORMAL
ESP_01,6.049992,-0.7425,,0,NORMAL
ESP_04,6.227384,-0.8679,,0,NORMAL
ESP_01,6.042514,-0.7372,,0,NORMAL
ESP_04,6.218482,-0.8616,,0,NORMAL
ESP_01,6.034937,-0.7318,,0,NORMAL
ESP_04,6.210604,-0.856,,0,NORMAL
ESP_01,6.030903,-0.729,,0,NORMAL
ESP_04,6.202009,-0.8499,,0,NORMAL
ESP_01,6.066817,-0.7544,,0,NORMAL
ESP_04,6.193209,-0.8437,,0,NORMAL
ESP_01,6.059929,-0.7495,,0,NORMAL
ESP_04,6.18134,-0.8353,,0,NORMAL
ESP_01,6.051663,-0.7436,,0,NORMAL
ESP_04,6.230555,-0.8701,,0,NORMAL
ESP_01,6.044187,-0.7384,,0,NORMAL
ESP_04,6.220937,-0.8633,,0,NORMAL
ESP_01,6.035429,-0.7322,,0,NORMAL
ESP_04,6.211729,-0.8568,,0,NORMAL
ESP_01,6.029427,-0.7279,,0,NORMAL
ESP_04,6.203031,-0.8507,,0,NORMAL
ESP_01,6.064751,-0.7529,,0,NORMAL
ESP_04,6.193721,-0.8441,,0,NORMAL
ESP_01,6.057764,-0.748,,0,NORMAL
ESP_04,6.183079,-0.8366,,0,NORMAL
ESP_01,6.052747,-0.7444,,0,NORMAL
ESP_04,6.18441,-0.8375,,0,NORMAL
ESP_01,6.043891,-0.7381,,0,NORMAL
ESP_04,6.221961,-0.8641,,0,NORMAL
ESP_01,6.030017,-0.7283,,0,NORMAL
ESP_04,6.212138,-0.8571,,0,NORMAL
ESP_01,6.028836,-0.7275,,0,NORMAL
ESP_04,6.203953,-0.8513,,0,NORMAL
ESP_01,6.066719,-0.7543,,0,NORMAL
ESP_04,6.181237,-0.8353,,0,NORMAL
ESP_01,6.05806,-0.7482,,0,NORMAL
ESP_04,6.185535,-0.8383,,0,NORMAL
ESP_01,6.05196,-0.7438,,0,NORMAL
ESP_04,6.233114,-0.8719,,0,NORMAL
ESP_01,6.044776,-0.7388,,0,NORMAL
ESP_04,6.223495,-0.8651,,0,NORMAL
ESP_01,6.039267,-0.7349,,0,NORMAL
ESP_04,6.214185,-0.8586,,0,NORMAL
ESP_01,6.031395,-0.7293,,0,NORMAL
ESP_04,6.20518,-0.8522,,0,NORMAL
ESP_01,6.065931,-0.7537,,0,NORMAL
ESP_04,6.195972,-0.8457,,0,NORMAL
ESP_01,6.060029,-0.7496,,0,NORMAL
ESP_04,6.188605,-0.8405,,0,NORMAL
ESP_01,6.053927,-0.7452,,0,NORMAL
ESP_04,6.182568,-0.8362,,0,NORMAL
ESP_01,6.046547,-0.74,,0,NORMAL
ESP_04,6.183284,-0.8367,,0,NORMAL
ESP_01,6.039463,-0.735,,0,NORMAL
ESP_04,6.216333,-0.8601,,0,NORMAL
ESP_01,6.030214,-0.7285,,0,NORMAL
ESP_04,6.208147,-0.8543,,0,NORMAL
ESP_01,6.067998,-0.7552,,0,NORMAL
ESP_04,6.197609,-0.8468,,0,NORMAL
ESP_01,6.0617,-0.7507,,0,NORMAL
ESP_04,6.189116,-0.8408,,0,NORMAL
ESP_01,6.054321,-0.7455,,0,NORMAL
ESP_04,6.182875,-0.8364,,0,NORMAL
ESP_01,6.04822,-0.7412,,0,NORMAL
ESP_04,6.226564,-0.8673,,0,NORMAL
ESP_01,6.03966,-0.7352,,0,NORMAL
ESP_04,6.217765,-0.8611,,0,NORMAL
ESP_01,6.031199,-0.7292,,0,NORMAL
ESP_04,6.19014,-0.8416,,0,NORMAL
ESP_01,6.034839,-0.7317,,0,NORMAL
ESP_04,6.202111,-0.85,,0,NORMAL
ESP_01,6.062389,-0.7512,,0,NORMAL
ESP_04,6.190856,-0.8421,,0,NORMAL
ESP_01,6.05314,-0.7447,,0,NORMAL
ESP_04,6.182671,-0.8363,,0,NORMAL
ESP_01,6.049007,-0.7418,,0,NORMAL
ESP_04,6.227077,-0.8677,,0,NORMAL
ESP_01,6.029427,-0.7279,,0,NORMAL
ESP_04,6.217356,-0.8608,,0,NORMAL
ESP_01,6.033954,-0.7311,,0,NORMAL
ESP_04,6.208761,-0.8547,,0,NORMAL
ESP_01,6.030903,-0.729,,0,NORMAL
ESP_04,6.200984,-0.8492,,0,NORMAL
ESP_01,6.062881,-0.7516,,0,NORMAL
ESP_04,6.193413,-0.8439,,0,NORMAL
ESP_01,6.054616,-0.7457,,0,NORMAL
ESP_04,6.18441,-0.8375,,0,NORMAL
ESP_01,6.049992,-0.7425,,0,NORMAL
ESP_04,6.231271,-0.8706,,0,NORMAL
ESP_01,6.042218,-0.737,,0,NORMAL
ESP_04,6.219301,-0.8622,,0,NORMAL
ESP_01,6.035429,-0.7322,,0,NORMAL
ESP_04,6.21091,-0.8562,,0,NORMAL
ESP_01,6.030805,-0.7289,,0,NORMAL
ESP_04,6.201395,-0.8495,,0,NORMAL
ESP_01,6.063274,-0.7518,,0,NORMAL
ESP_04,6.192902,-0.8435,,0,NORMAL
ESP_01,6.05806,-0.7482,,0,NORMAL
ESP_04,6.183386,-0.8368,,0,NORMAL
ESP_01,6.051763,-0.7437,,0,NORMAL
ESP_04,6.230146,-0.8698,,0,NORMAL
ESP_01,6.043399,-0.7378,,0,NORMAL
ESP_04,6.221961,-0.8641,,0,NORMAL
ESP_01,6.036118,-0.7326,,0,NORMAL
ESP_04,6.211421,-0.8566,,0,NORMAL
ESP_01,6.030903,-0.729,,0,NORMAL
ESP_04,6.203236,-0.8508,,0,NORMAL
ESP_01,6.066522,-0.7541,,0,NORMAL
ESP_04,6.194642,-0.8447,,0,NORMAL
ESP_01,6.059536,-0.7492,,0,NORMAL
ESP_04,6.182159,-0.8359,,0,NORMAL
ESP_01,6.052156,-0.744,,0,NORMAL
ESP_04,6.188195,-0.8402,,0,NORMAL
ESP_01,6.043891,-0.7381,,0,NORMAL
ESP_04,6.222267,-0.8643,,0,NORMAL
ESP_01,6.037102,-0.7333,,0,NORMAL
ESP_04,6.188605,-0.8405,,0,NORMAL
ESP_01,6.030313,-0.7285,,0,NORMAL
ESP_04,6.204361,-0.8516,,0,NORMAL
ESP_01,6.065242,-0.7532,,0,NORMAL
ESP_04,6.195051,-0.845,,0,NORMAL
ESP_01,6.060225,-0.7497,,0,NORMAL
ESP_04,6.186353,-0.8389,,0,NORMAL
ESP_01,6.05373,-0.7451,,0,NORMAL
ESP_04,6.182363,-0.8361,,0,NORMAL
ESP_01,6.030608,-0.7287,,0,NORMAL
ESP_04,6.222166,-0.8642,,0,NORMAL
ESP_01,6.038971,-0.7347,,0,NORMAL
ESP_04,6.215105,-0.8592,,0,NORMAL
ESP_01,6.030017,-0.7283,,0,NORMAL
ESP_04,6.206715,-0.8533,,0,NORMAL
ESP_01,6.067998,-0.7552,,0,NORMAL
ESP_04,6.196279,-0.8459,,0,NORMAL
ESP_01,6.059339,-0.7491,,0,NORMAL
ESP_04,6.183693,-0.837,,0,NORMAL
ESP_01,6.053829,-0.7452,,0,NORMAL
ESP_04,6.180931,-0.835,,0,NORMAL
ESP_01,6.030805,-0.7289,,0,NORMAL
ESP_04,6.181749,-0.8356,,0,NORMAL
ESP_01,6.039857,-0.7353,,0,NORMAL
ESP_04,6.214287,-0.8586,,0,NORMAL
ESP_01,6.031199,-0.7292,,0,NORMAL
ESP_04,6.205487,-0.8524,,0,NORMAL
ESP_01,6.055108,-0.7461,,0,NORMAL
ESP_04,6.198837,-0.8477,,0,NORMAL
ESP_01,6.06298,-0.7516,,0,NORMAL
ESP_04,6.188093,-0.8401,,0,NORMAL
ESP_01,6.031002,-0.729,,0,NORMAL
ESP_04,6.182772,-0.8363,,0,NORMAL
ESP_01,6.030411,-0.7286,,0,NORMAL
ESP_04,6.225235,-0.8664,,0,NORMAL
ESP_01,6.039463,-0.735,,0,NORMAL
ESP_04,6.217459,-0.8609,,0,NORMAL
ESP_01,6.031199,-0.7292,,0,NORMAL
ESP_04,6.208455,-0.8545,,0,NORMAL
ESP_01,6.049598,-0.7422,,0,NORMAL
ESP_04,6.200064,-0.8486,,0,NORMAL
ESP_01,6.063176,-0.7518,,0,NORMAL
ESP_04,6.191981,-0.8429,,0,NORMAL
ESP_01,6.055698,-0.7465,,0,NORMAL
ESP_04,6.182875,-0.8364,,0,NORMAL
ESP_01,6.048516,-0.7414,,0,NORMAL
ESP_04,6.228611,-0.8688,,0,NORMAL
ESP_01,6.042021,-0.7368,,0,NORMAL
ESP_04,6.218175,-0.8614,,0,NORMAL
ESP_01,6.02982,-0.7282,,0,NORMAL
ESP_04,6.202827,-0.8505,,0,NORMAL
ESP_01,6.047138,-0.7404,,0,NORMAL
ESP_04,6.200064,-0.8486,,0,NORMAL
ESP_01,6.062192,-0.7511,,0,NORMAL
ESP_04,6.192186,-0.843,,0,NORMAL
ESP_01,6.054714,-0.7458,,0,NORMAL
ESP_04,6.182056,-0.8358,,0,NORMAL
ESP_01,6.035233,-0.732,,0,NORMAL
ESP_04,6.22943,-0.8693,,0,NORMAL
ESP_01,6.041824,-0.7367,,0,NORMAL
ESP_04,6.220835,-0.8633,,0,NORMAL
ESP_01,6.032773,-0.7303,,0,NORMAL
ESP_04,6.211421,-0.8566,,0,NORMAL
ESP_01,6.030706,-0.7288,,0,NORMAL
ESP_04,6.204361,-0.8516,,0,NORMAL
ESP_01,6.065242,-0.7532,,0,NORMAL
ESP_04,6.196074,-0.8458,,0,NORMAL
ESP_01,6.05688,-0.7473,,0,NORMAL
ESP_04,6.182568,-0.8362,,0,NORMAL
ESP_01,6.045761,-0.7395,,0,NORMAL
ESP_04,6.189526,-0.8411,,0,NORMAL
ESP_01,6.042514,-0.7372,,0,NORMAL
ESP_04,6.221551,-0.8638,,0,NORMAL
ESP_01,6.030313,-0.7285,,0,NORMAL
ESP_04,6.187479,-0.8397,,0,NORMAL
ESP_01,6.030411,-0.7286,,0,NORMAL
ESP_04,6.183591,-0.8369,,0,NORMAL
ESP_01,6.06544,-0.7534,,0,NORMAL
ESP_04,6.194129,-0.8444,,0,NORMAL
ESP_01,6.057862,-0.748,,0,NORMAL
ESP_04,6.186251,-0.8388,,0,NORMAL
ESP_01,6.05196,-0.7438,,0,NORMAL
ESP_04,6.182671,-0.8363,,0,NORMAL
ESP_01,6.044187,-0.7384,,0,NORMAL
ESP_04,6.221756,-0.8639,,0,NORMAL
ESP_01,6.035724,-0.7324,,0,NORMAL
ESP_04,6.213059,-0.8578,,0,NORMAL
ESP_01,6.030017,-0.7283,,0,NORMAL
ESP_04,6.206511,-0.8531,,0,NORMAL
ESP_01,6.031493,-0.7294,,0,NORMAL
ESP_04,6.182056,-0.8358,,0,NORMAL
ESP_01,6.058355,-0.7484,,0,NORMAL
ESP_04,6.18441,-0.8375,,0,NORMAL
ESP_01,6.052451,-0.7442,,0,NORMAL
ESP_04,6.182977,-0.8365,,0,NORMAL
ESP_01,6.04458,-0.7386,,0,NORMAL
ESP_04,6.226463,-0.8672,,0,NORMAL
ESP_01,6.038184,-0.7341,,0,NORMAL
ESP_04,6.216537,-0.8602,,0,NORMAL
ESP_01,6.0311,-0.7291,,0,NORMAL
ESP_04,6.207329,-0.8537,,0,NORMAL
ESP_01,6.066916,-0.7544,,0,NORMAL
ESP_04,6.199143,-0.8479,,0,NORMAL
ESP_01,6.06111,-0.7503,,0,NORMAL
ESP_04,6.1884,-0.8403,,0,NORMAL
ESP_01,6.03169,-0.7295,,0,NORMAL
ESP_04,6.184307,-0.8374,,0,NORMAL
ESP_01,6.047138,-0.7404,,0,NORMAL
ESP_04,6.226463,-0.8672,,0,NORMAL
ESP_01,6.038578,-0.7344,,0,NORMAL
ESP_04,6.216743,-0.8604,,0,NORMAL
ESP_01,6.031493,-0.7294,,0,NORMAL
ESP_04,6.209477,-0.8552,,0,NORMAL
ESP_01,6.070162,-0.7567,,0,NORMAL
ESP_04,6.201395,-0.8495,,0,NORMAL
ESP_01,6.062389,-0.7512,,0,NORMAL
ESP_04,6.184717,-0.8377,,0,NORMAL
ESP_01,6.055403,-0.7463,,0,NORMAL
ESP_04,6.185535,-0.8383,,0,NORMAL
ESP_01,6.047827,-0.7409,,0,NORMAL
ESP_04,6.226974,-0.8676,,0,NORMAL
ESP_01,6.039955,-0.7354,,0,NORMAL
ESP_04,6.219607,-0.8624,,0,NORMAL
ESP_01,6.030608,-0.7287,,0,NORMAL
ESP_04,6.209171,-0.855,,0,NORMAL
ESP_01,6.071245,-0.7575,,0,NORMAL
ESP_04,6.19812,-0.8472,,0,NORMAL
ESP_01,6.063274,-0.7518,,0,NORMAL
ESP_04,6.192391,-0.8431,,0,NORMAL
ESP_01,6.055403,-0.7463,,0,NORMAL
ESP_04,6.181851,-0.8357,,0,NORMAL
ESP_01,6.048319,-0.7413,,0,NORMAL
ESP_04,6.229021,-0.869,,0,NORMAL
ESP_01,6.040644,-0.7358,,0,NORMAL
ESP_04,6.218687,-0.8617,,0,NORMAL
ESP_01,6.03356,-0.7308,,0,NORMAL
ESP_04,6.209477,-0.8552,,0,NORMAL
ESP_01,6.071442,-0.7576,,0,NORMAL
ESP_04,6.200372,-0.8488,,0,NORMAL
ESP_01,6.065242,-0.7532,,0,NORMAL
ESP_04,6.191879,-0.8428,,0,NORMAL
ESP_01,6.05009,-0.7425,,0,NORMAL
ESP_04,6.182875,-0.8364,,0,NORMAL
ESP_01,6.049992,-0.7425,,0,NORMAL
ESP_04,6.227793,-0.8682,,0,NORMAL
ESP_01,6.030313,-0.7285,,0,NORMAL
ESP_04,6.221039,-0.8634,,0,NORMAL
ESP_01,6.033954,-0.7311,,0,NORMAL
ESP_04,6.212241,-0.8572,,0,NORMAL
ESP_01,6.031002,-0.729,,0,NORMAL
ESP_04,6.203543,-0.851,,0,NORMAL
ESP_01,6.030706,-0.7288,,0,NORMAL
ESP_04,6.194129,-0.8444,,0,NORMAL
ESP_01,6.057174,-0.7475,,0,NORMAL
ESP_04,6.183079,-0.8366,,0,NORMAL
ESP_01,6.05068,-0.7429,,0,NORMAL
ESP_04,6.230044,-0.8698,,0,NORMAL
ESP_01,6.0433,-0.7377,,0,NORMAL
ESP_04,6.220937,-0.8633,,0,NORMAL
ESP_01,6.03474,-0.7317,,0,NORMAL
ESP_04,6.188502,-0.8404,,0,NORMAL
ESP_01,6.030608,-0.7287,,0,NORMAL
ESP_04,6.203543,-0.851,,0,NORMAL
ESP_01,6.06416,-0.7525,,0,NORMAL
ESP_04,6.187479,-0.8397,,0,NORMAL
ESP_01,6.031002,-0.729,,0,NORMAL
ESP_04,6.186251,-0.8388,,0,NORMAL
ESP_01,6.050975,-0.7432,,0,NORMAL
ESP_04,6.181647,-0.8356,,0,NORMAL
ESP_01,6.043793,-0.7381,,0,NORMAL
ESP_04,6.221859,-0.864,,0,NORMAL
ESP_01,6.036314,-0.7328,,0,NORMAL
ESP_04,6.212956,-0.8577,,0,NORMAL
ESP_01,6.030805,-0.7289,,0,NORMAL
ESP_04,6.205283,-0.8523,,0,NORMAL
ESP_01,6.067112,-0.7546,,0,NORMAL
ESP_04,6.196279,-0.8459,,0,NORMAL
ESP_01,6.031199,-0.7292,,0,NORMAL
ESP_04,6.185331,-0.8382,,0,NORMAL
ESP_01,6.051172,-0.7433,,0,NORMAL
ESP_04,6.183897,-0.8371,,0,NORMAL
ESP_01,6.045465,-0.7393,,0,NORMAL
ESP_04,6.223291,-0.865,,0,NORMAL
ESP_01,6.037594,-0.7337,,0,NORMAL
ESP_04,6.216231,-0.86,,0,NORMAL
ESP_01,6.030509,-0.7287,,0,NORMAL
ESP_04,6.207124,-0.8536,,0,NORMAL
ESP_01,6.068096,-0.7553,,0,NORMAL
ESP_04,6.196177,-0.8458,,0,NORMAL
ESP_01,6.035429,-0.7322,,0,NORMAL
ESP_04,6.1884,-0.8403,,0,NORMAL
ESP_01,6.05314,-0.7447,,0,NORMAL
ESP_04,6.182977,-0.8365,,0,NORMAL
ESP_01,6.045072,-0.739,,0,NORMAL
ESP_04,6.226564,-0.8673,,0,NORMAL
ESP_01,6.038676,-0.7345,,0,NORMAL
ESP_04,6.216026,-0.8599,,0,NORMAL
ESP_01,6.029034,-0.7276,,0,NORMAL
ESP_04,6.208045,-0.8542,,0,NORMAL
ESP_01,6.036314,-0.7328,,0,NORMAL
ESP_04,6.183284,-0.8367,,0,NORMAL
ESP_01,6.030706,-0.7288,,0,NORMAL
ESP_04,6.189934,-0.8414,,0,NORMAL
ESP_01,6.030805,-0.7289,,0,NORMAL
ESP_04,6.181647,-0.8356,,0,NORMAL
ESP_01,6.045269,-0.7391,,0,NORMAL
ESP_04,6.226667,-0.8674,,0,NORMAL
ESP_01,6.039759,-0.7352,,0,NORMAL
ESP_04,6.217867,-0.8612,,0,NORMAL
ESP_01,6.030017,-0.7283,,0,NORMAL
ESP_04,6.210092,-0.8557,,0,NORMAL
ESP_01,6.069376,-0.7562,,0,NORMAL
ESP_04,6.189832,-0.8413,,0,NORMAL
ESP_01,6.062881,-0.7516,,0,NORMAL
ESP_04,6.190652,-0.8419,,0,NORMAL
ESP_01,6.055305,-0.7462,,0,NORMAL
ESP_04,6.182977,-0.8365,,0,NORMAL
ESP_01,6.04704,-0.7404,,0,NORMAL
ESP_04,6.227077,-0.8677,,0,NORMAL
ESP_01,6.038774,-0.7345,,0,NORMAL
ESP_04,6.219812,-0.8625,,0,NORMAL
ESP_01,6.030214,-0.7285,,0,NORMAL
ESP_04,6.209886,-0.8555,,0,NORMAL
ESP_01,6.068883,-0.7558,,0,NORMAL
ESP_04,6.187683,-0.8398,,0,NORMAL
ESP_01,6.060913,-0.7502,,0,NORMAL
ESP_04,6.193721,-0.8441,,0,NORMAL
ESP_01,6.030608,-0.7287,,0,NORMAL
ESP_04,6.182465,-0.8361,,0,NORMAL
ESP_01,6.048712,-0.7416,,0,NORMAL
ESP_04,6.229941,-0.8697,,0,NORMAL
ESP_01,6.039759,-0.7352,,0,NORMAL
ESP_04,6.220732,-0.8632,,0,NORMAL
ESP_01,6.033461,-0.7308,,0,NORMAL
ESP_04,6.212752,-0.8575,,0,NORMAL
ESP_01,6.056682,-0.7472,,0,NORMAL
ESP_04,6.202418,-0.8502,,0,NORMAL
ESP_01,6.062684,-0.7514,,0,NORMAL
ESP_04,6.193413,-0.8439,,0,NORMAL
ESP_01,6.0311,-0.7291,,0,NORMAL
ESP_04,6.183489,-0.8369,,0,NORMAL
ESP_01,6.048516,-0.7414,,0,NORMAL
ESP_04,6.229941,-0.8697,,0,NORMAL
ESP_01,6.042612,-0.7372,,0,NORMAL
ESP_04,6.221244,-0.8635,,0,NORMAL
ESP_01,6.033954,-0.7311,,0,NORMAL
ESP_04,6.213263,-0.8579,,0,NORMAL
ESP_01,6.031002,-0.729,,0,NORMAL
ESP_04,6.204566,-0.8518,,0,NORMAL
ESP_01,6.062291,-0.7512,,0,NORMAL
ESP_04,6.195869,-0.8456,,0,NORMAL
ESP_01,6.029427,-0.7279,,0,NORMAL
ESP_04,6.187275,-0.8395,,0,NORMAL
ESP_01,6.048023,-0.7411,,0,NORMAL
ESP_04,6.23168,-0.8709,,0,NORMAL
ESP_01,6.042711,-0.7373,,0,NORMAL
ESP_04,6.224109,-0.8656,,0,NORMAL
ESP_01,6.035724,-0.7324,,0,NORMAL
ESP_04,6.213877,-0.8583,,0,NORMAL
ESP_01,6.029722,-0.7281,,0,NORMAL
ESP_04,6.190446,-0.8418,,0,NORMAL
ESP_01,6.065538,-0.7534,,0,NORMAL
ESP_04,6.195664,-0.8455,,0,NORMAL
ESP_01,6.030805,-0.7289,,0,NORMAL
ESP_04,6.188809,-0.8406,,0,NORMAL
ESP_01,6.052058,-0.7439,,0,NORMAL
ESP_04,6.185432,-0.8382,,0,NORMAL
ESP_01,6.043005,-0.7375,,0,NORMAL
ESP_04,6.225848,-0.8668,,0,NORMAL
ESP_01,6.035822,-0.7324,,0,NORMAL
ESP_04,6.215616,-0.8596,,0,NORMAL
ESP_01,6.029624,-0.7281,,0,NORMAL
ESP_04,6.188605,-0.8405,,0,NORMAL
ESP_01,6.065144,-0.7532,,0,NORMAL
ESP_04,6.197097,-0.8465,,0,NORMAL
ESP_01,6.027459,-0.7265,,0,NORMAL
ESP_04,6.183591,-0.8369,,0,NORMAL
ESP_01,6.051763,-0.7437,,0,NORMAL
ESP_04,6.182671,-0.8363,,0,NORMAL
ESP_01,6.044481,-0.7386,,0,NORMAL
ESP_04,6.183386,-0.8368,,0,NORMAL
ESP_01,6.038283,-0.7342,,0,NORMAL
ESP_04,6.21705,-0.8606,,0,NORMAL
ESP_01,6.030214,-0.7285,,0,NORMAL
ESP_04,6.182977,-0.8365,,0,NORMAL
ESP_01,6.067112,-0.7546,,0,NORMAL
ESP_04,6.203134,-0.8507,,0,NORMAL
ESP_01,6.031296,-0.7292,,0,NORMAL
ESP_04,6.190037,-0.8415,,0,NORMAL
ESP_01,6.051369,-0.7434,,0,NORMAL
ESP_04,6.183693,-0.837,,0,NORMAL
ESP_01,6.046154,-0.7397,,0,NORMAL
ESP_04,6.186149,-0.8387,,0,NORMAL
ESP_01,6.0372,-0.7334,,0,NORMAL
ESP_04,6.21797,-0.8612,,0,NORMAL
ESP_01,6.02992,-0.7283,,0,NORMAL
ESP_04,6.207329,-0.8537,,0,NORMAL
ESP_01,6.06416,-0.7525,,0,NORMAL
ESP_04,6.200473,-0.8489,,0,NORMAL
ESP_01,6.032281,-0.7299,,0,NORMAL
ESP_04,6.187786,-0.8399,,0,NORMAL
ESP_01,6.027754,-0.7267,,0,NORMAL
ESP_04,6.18134,-0.8353,,0,NORMAL
ESP_01,6.043891,-0.7381,,0,NORMAL
ESP_04,6.21664,-0.8603,,0,NORMAL
ESP_01,6.036708,-0.7331,,0,NORMAL
ESP_04,6.218379,-0.8615,,0,NORMAL
ESP_01,6.029525,-0.728,,0,NORMAL
ESP_04,6.18707,-0.8394,,0,NORMAL
